,battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
1316,Mumbai Indians,Chennai Super Kings,1178419,RG Sharma,67,0,3.0,6.0,48,1,0,91.0
154,Chennai Super Kings,Mumbai Indians,1178419,KM Jadhav,6,0,0.0,0.0,11,0,0,10.0
152,Chennai Super Kings,Mumbai Indians,1178419,DR Shorey,8,0,0.0,0.0,11,0,0,12.0
2102,Rajasthan Royals,Sunrisers Hyderabad,1178420,SV Samson,53,0,1.0,4.0,35,1,0,71.0
2100,Rajasthan Royals,Sunrisers Hyderabad,1178420,LS Livingstone,44,0,3.0,4.0,26,0,0,58.0
2101,Rajasthan Royals,Sunrisers Hyderabad,1178420,SPD Smith,22,0,0.0,3.0,16,0,0,29.0
2099,Rajasthan Royals,Sunrisers Hyderabad,1178420,AM Rahane,39,0,1.0,4.0,34,0,0,49.0
2754,Sunrisers Hyderabad,Rajasthan Royals,1178420,DJ Hooda,0,1,0.0,0.0,1,0,0,2.0
2756,Sunrisers Hyderabad,Rajasthan Royals,1178420,MK Pandey,61,0,0.0,9.0,36,1,0,82.0
2755,Sunrisers Hyderabad,Rajasthan Royals,1178420,KS Williamson,13,0,0.0,2.0,14,0,0,19.0
2759,Sunrisers Hyderabad,Rajasthan Royals,1178420,V Shankar,8,0,0.0,0.0,10,0,0,12.0
2098,Rajasthan Royals,Sunrisers Hyderabad,1178420,AJ Turner,3,0,0.0,0.0,7,0,0,7.0
2760,Sunrisers Hyderabad,Rajasthan Royals,1178420,WP Saha,5,0,0.0,0.0,5,0,0,9.0
2753,Sunrisers Hyderabad,Rajasthan Royals,1178420,DA Warner,40,0,0.0,0.0,33,0,0,44.0
2752,Sunrisers Hyderabad,Rajasthan Royals,1178420,B Kumar,5,0,0.0,1.0,4,0,0,10.0
2757,Sunrisers Hyderabad,Rajasthan Royals,1178420,Rashid Khan,18,0,1.0,1.0,9,0,0,25.0
2758,Sunrisers Hyderabad,Rajasthan Royals,1178420,Shakib Al Hasan,10,0,0.0,0.0,11,0,0,14.0
523,Delhi Capitals,Royal Challengers Bangalore,1178421,AR Patel,16,0,0.0,3.0,9,0,0,23.0
524,Delhi Capitals,Royal Challengers Bangalore,1178421,CA Ingram,11,0,1.0,1.0,7,0,0,18.0
525,Delhi Capitals,Royal Challengers Bangalore,1178421,PP Shaw,18,0,0.0,4.0,10,0,0,26.0
526,Delhi Capitals,Royal Challengers Bangalore,1178421,RR Pant,7,0,0.0,1.0,7,0,0,12.0
527,Delhi Capitals,Royal Challengers Bangalore,1178421,S Dhawan,51,0,2.0,5.0,37,1,0,72.0
528,Delhi Capitals,Royal Challengers Bangalore,1178421,SE Rutherford,32,0,3.0,2.0,13,0,0,44.0
529,Delhi Capitals,Royal Challengers Bangalore,1178421,SS Iyer,52,0,3.0,2.0,37,1,0,72.0
2188,Royal Challengers Bangalore,Delhi Capitals,1178421,Washington Sundar,1,0,0.0,0.0,2,0,0,5.0
2187,Royal Challengers Bangalore,Delhi Capitals,1178421,V Kohli,24,0,1.0,2.0,17,0,0,32.0
2186,Royal Challengers Bangalore,Delhi Capitals,1178421,S Dube,24,0,2.0,0.0,16,0,0,32.0
2183,Royal Challengers Bangalore,Delhi Capitals,1178421,H Klaasen,3,0,0.0,0.0,3,0,0,7.0
2182,Royal Challengers Bangalore,Delhi Capitals,1178421,Gurkeerat Singh,29,0,1.0,2.0,20,0,0,37.0
2181,Royal Challengers Bangalore,Delhi Capitals,1178421,AB de Villiers,17,0,1.0,0.0,19,0,0,23.0
2185,Royal Challengers Bangalore,Delhi Capitals,1178421,PA Patel,40,0,1.0,7.0,20,0,0,53.0
2184,Royal Challengers Bangalore,Delhi Capitals,1178421,MP Stoinis,33,0,2.0,1.0,25,0,0,42.0
1470,Mumbai Indians,Kolkata Knight Riders,1178422,HH Pandya,96,0,9.0,7.0,34,1,0,133.0
1469,Mumbai Indians,Kolkata Knight Riders,1178422,E Lewis,15,0,1.0,1.0,16,0,0,22.0
1468,Mumbai Indians,Kolkata Knight Riders,1178422,BB Sran,3,0,0.0,0.0,3,0,0,7.0
1474,Mumbai Indians,Kolkata Knight Riders,1178422,RD Chahar,1,0,0.0,0.0,1,0,0,5.0
1472,Mumbai Indians,Kolkata Knight Riders,1178422,KH Pandya,24,0,2.0,0.0,18,0,0,32.0
1471,Mumbai Indians,Kolkata Knight Riders,1178422,KA Pollard,20,0,0.0,2.0,21,0,0,26.0
1475,Mumbai Indians,Kolkata Knight Riders,1178422,RG Sharma,12,0,0.0,3.0,9,0,0,19.0
1473,Mumbai Indians,Kolkata Knight Riders,1178422,Q de Kock,1,0,0.0,0.0,4,0,0,5.0
1476,Mumbai Indians,Kolkata Knight Riders,1178422,SA Yadav,26,0,2.0,2.0,14,0,0,36.0
1106,Kolkata Knight Riders,Mumbai Indians,1178422,Shubman Gill,77,0,4.0,6.0,46,1,0,103.0
1105,Kolkata Knight Riders,Mumbai Indians,1178422,KD Karthik,16,0,1.0,1.0,7,0,0,23.0
1104,Kolkata Knight Riders,Mumbai Indians,1178422,CA Lynn,54,0,2.0,8.0,29,1,0,78.0
1103,Kolkata Knight Riders,Mumbai Indians,1178422,AD Russell,85,0,8.0,6.0,44,1,0,119.0
2595,Sunrisers Hyderabad,Kings XI Punjab,1178423,DA Warner,91,0,2.0,7.0,61,1,0,114.0
929,Kings XI Punjab,Sunrisers Hyderabad,1178423,R Ashwin,0,1,0.0,0.0,1,0,0,2.0
928,Kings XI Punjab,Sunrisers Hyderabad,1178423,P Simran Singh,17,0,1.0,1.0,18,0,0,24.0
2599,Sunrisers Hyderabad,Kings XI Punjab,1178423,Rashid Khan,1,0,0.0,0.0,2,0,0,5.0
927,Kings XI Punjab,Sunrisers Hyderabad,1178423,N Pooran,21,0,2.0,2.0,10,0,0,31.0
926,Kings XI Punjab,Sunrisers Hyderabad,1178423,Mujeeb Ur Rahman,0,1,0.0,0.0,3,0,0,2.0
925,Kings XI Punjab,Sunrisers Hyderabad,1178423,Mohammed Shami,1,0,0.0,0.0,1,0,0,5.0
924,Kings XI Punjab,Sunrisers Hyderabad,1178423,MA Agarwal,28,0,1.0,2.0,19,0,0,36.0
923,Kings XI Punjab,Sunrisers Hyderabad,1178423,M Ashwin,1,0,0.0,0.0,1,0,0,5.0
920,Kings XI Punjab,Sunrisers Hyderabad,1178423,CH Gayle,4,0,0.0,1.0,3,0,0,9.0
921,Kings XI Punjab,Sunrisers Hyderabad,1178423,DA Miller,11,0,0.0,1.0,11,0,0,16.0
2594,Sunrisers Hyderabad,Kings XI Punjab,1178423,Abhishek Sharma,7,0,0.0,1.0,4,0,0,12.0
2598,Sunrisers Hyderabad,Kings XI Punjab,1178423,Mohammad Nabi,23,0,2.0,0.0,13,0,0,31.0
2601,Sunrisers Hyderabad,Kings XI Punjab,1178423,WP Saha,33,0,1.0,4.0,14,0,0,43.0
2597,Sunrisers Hyderabad,Kings XI Punjab,1178423,MK Pandey,36,0,1.0,3.0,25,0,0,45.0
2596,Sunrisers Hyderabad,Kings XI Punjab,1178423,KS Williamson,14,0,1.0,1.0,7,0,0,21.0
922,Kings XI Punjab,Sunrisers Hyderabad,1178423,KL Rahul,84,0,5.0,4.0,60,1,0,110.0
2600,Sunrisers Hyderabad,Kings XI Punjab,1178423,V Shankar,7,0,0.0,0.0,4,0,0,11.0
2050,Rajasthan Royals,Royal Challengers Bangalore,1178424,SV Samson,28,0,3.0,2.0,13,0,0,40.0
2049,Rajasthan Royals,Royal Challengers Bangalore,1178424,LS Livingstone,13,0,1.0,1.0,7,0,0,20.0
2398,Royal Challengers Bangalore,Rajasthan Royals,1178424,V Kohli,25,0,3.0,1.0,7,0,0,36.0
2393,Royal Challengers Bangalore,Rajasthan Royals,1178424,H Klaasen,7,0,0.0,0.0,7,0,0,11.0
2395,Royal Challengers Bangalore,Rajasthan Royals,1178424,NA Saini,1,0,0.0,0.0,1,0,0,5.0
2396,Royal Challengers Bangalore,Rajasthan Royals,1178424,P Negi,5,0,0.0,1.0,3,0,0,10.0
2392,Royal Challengers Bangalore,Rajasthan Royals,1178424,Gurkeerat Singh,6,0,0.0,1.0,3,0,0,11.0
2391,Royal Challengers Bangalore,Rajasthan Royals,1178424,AB de Villiers,10,0,0.0,2.0,4,0,0,16.0
2394,Royal Challengers Bangalore,Rajasthan Royals,1178424,MP Stoinis,0,1,0.0,0.0,1,0,0,2.0
2397,Royal Challengers Bangalore,Rajasthan Royals,1178424,PA Patel,8,0,0.0,1.0,5,0,0,13.0
361,Delhi Capitals,Chennai Super Kings,1178425,SS Iyer,44,0,1.0,4.0,31,0,0,54.0
357,Delhi Capitals,Chennai Super Kings,1178425,PP Shaw,4,0,0.0,1.0,5,0,0,9.0
356,Delhi Capitals,Chennai Super Kings,1178425,J Suchith,6,0,0.0,0.0,15,0,0,10.0
355,Delhi Capitals,Chennai Super Kings,1178425,CH Morris,0,1,0.0,0.0,1,0,0,2.0
11,Chennai Super Kings,Delhi Capitals,1178425,SR Watson,0,1,0.0,0.0,9,0,0,2.0
359,Delhi Capitals,Chennai Super Kings,1178425,S Dhawan,19,0,1.0,1.0,13,0,0,26.0
7,Chennai Super Kings,Delhi Capitals,1178425,F du Plessis,42,0,2.0,2.0,43,0,0,52.0
8,Chennai Super Kings,Delhi Capitals,1178425,MS Dhoni,45,0,2.0,4.0,22,0,0,57.0
362,Delhi Capitals,Chennai Super Kings,1178425,TA Boult,1,0,0.0,0.0,1,0,0,5.0
6,Chennai Super Kings,Delhi Capitals,1178425,AT Rayudu,7,0,0.0,1.0,3,0,0,12.0
358,Delhi Capitals,Chennai Super Kings,1178425,RR Pant,5,0,0.0,1.0,3,0,0,10.0
354,Delhi Capitals,Chennai Super Kings,1178425,CA Ingram,1,0,0.0,0.0,5,0,0,5.0
353,Delhi Capitals,Chennai Super Kings,1178425,AR Patel,9,0,0.0,1.0,9,0,0,14.0
352,Delhi Capitals,Chennai Super Kings,1178425,A Mishra,8,0,0.0,1.0,11,0,0,13.0
360,Delhi Capitals,Chennai Super Kings,1178425,SE Rutherford,2,0,0.0,0.0,4,0,0,6.0
9,Chennai Super Kings,Delhi Capitals,1178425,RA Jadeja,25,0,2.0,2.0,10,0,0,35.0
10,Chennai Super Kings,Delhi Capitals,1178425,SK Raina,60,0,1.0,8.0,38,1,0,82.0
1649,Mumbai Indians,Sunrisers Hyderabad,1178426,Q de Kock,75,0,2.0,6.0,58,1,0,97.0
1645,Mumbai Indians,Sunrisers Hyderabad,1178426,E Lewis,1,0,0.0,0.0,6,0,0,5.0
1646,Mumbai Indians,Sunrisers Hyderabad,1178426,HH Pandya,18,0,1.0,1.0,10,0,0,25.0
1650,Mumbai Indians,Sunrisers Hyderabad,1178426,RG Sharma,25,0,0.0,5.0,19,0,0,34.0
1651,Mumbai Indians,Sunrisers Hyderabad,1178426,SA Yadav,24,0,1.0,3.0,17,0,0,33.0
1648,Mumbai Indians,Sunrisers Hyderabad,1178426,KH Pandya,9,0,1.0,0.0,3,0,0,15.0
2696,Sunrisers Hyderabad,Mumbai Indians,1178426,KS Williamson,3,0,0.0,0.0,7,0,0,7.0
2697,Sunrisers Hyderabad,Mumbai Indians,1178426,MJ Guptill,15,0,1.0,1.0,11,0,0,22.0
1647,Mumbai Indians,Sunrisers Hyderabad,1178426,KA Pollard,10,0,1.0,0.0,9,0,0,16.0
2698,Sunrisers Hyderabad,Mumbai Indians,1178426,MK Pandey,72,0,2.0,8.0,47,1,0,96.0
2699,Sunrisers Hyderabad,Mumbai Indians,1178426,Mohammad Nabi,31,0,2.0,2.0,20,0,0,41.0
2700,Sunrisers Hyderabad,Mumbai Indians,1178426,V Shankar,13,0,0.0,0.0,18,0,0,17.0
2701,Sunrisers Hyderabad,Mumbai Indians,1178426,WP Saha,26,0,0.0,5.0,16,0,0,35.0
2695,Sunrisers Hyderabad,Mumbai Indians,1178426,Abhishek Sharma,2,0,0.0,0.0,3,0,0,6.0
1080,Kolkata Knight Riders,Kings XI Punjab,1178427,AD Russell,27,0,2.0,2.0,17,0,0,37.0
1081,Kolkata Knight Riders,Kings XI Punjab,1178427,CA Lynn,47,0,3.0,5.0,22,0,0,62.0
1082,Kolkata Knight Riders,Kings XI Punjab,1178427,KD Karthik,22,0,1.0,2.0,10,0,0,30.0
1084,Kolkata Knight Riders,Kings XI Punjab,1178427,Shubman Gill,67,0,2.0,5.0,50,1,0,88.0
1083,Kolkata Knight Riders,Kings XI Punjab,1178427,RV Uthappa,22,0,1.0,2.0,14,0,0,30.0
781,Kings XI Punjab,Kolkata Knight Riders,1178427,AJ Tye,1,0,0.0,0.0,2,0,0,5.0
782,Kings XI Punjab,Kolkata Knight Riders,1178427,CH Gayle,14,0,0.0,2.0,14,0,0,20.0
783,Kings XI Punjab,Kolkata Knight Riders,1178427,KL Rahul,2,0,0.0,0.0,7,0,0,6.0
784,Kings XI Punjab,Kolkata Knight Riders,1178427,MA Agarwal,36,0,1.0,2.0,26,0,0,44.0
785,Kings XI Punjab,Kolkata Knight Riders,1178427,Mandeep Singh,25,0,1.0,1.0,17,0,0,32.0
786,Kings XI Punjab,Kolkata Knight Riders,1178427,N Pooran,49,0,4.0,3.0,28,0,0,64.0
787,Kings XI Punjab,Kolkata Knight Riders,1178427,R Ashwin,1,0,0.0,0.0,3,0,0,5.0
788,Kings XI Punjab,Kolkata Knight Riders,1178427,SM Curran,55,0,2.0,7.0,24,1,0,78.0
496,Delhi Capitals,Rajasthan Royals,1178428,SS Iyer,15,0,2.0,0.0,9,0,0,23.0
493,Delhi Capitals,Rajasthan Royals,1178428,RR Pant,53,0,5.0,2.0,38,1,0,77.0
492,Delhi Capitals,Rajasthan Royals,1178428,PP Shaw,8,0,0.0,1.0,8,0,0,13.0
1837,Rajasthan Royals,Delhi Capitals,1178428,VR Aaron,3,0,0.0,0.0,7,0,0,7.0
494,Delhi Capitals,Rajasthan Royals,1178428,S Dhawan,20,0,0.0,3.0,12,0,0,27.0
1836,Rajasthan Royals,Delhi Capitals,1178428,SV Samson,6,0,0.0,0.0,9,0,0,10.0
1834,Rajasthan Royals,Delhi Capitals,1178428,S Gopal,12,0,0.0,0.0,18,0,0,16.0
1833,Rajasthan Royals,Delhi Capitals,1178428,R Parag,55,0,2.0,4.0,53,1,0,75.0
1832,Rajasthan Royals,Delhi Capitals,1178428,MK Lomror,8,0,0.0,2.0,3,0,0,14.0
1831,Rajasthan Royals,Delhi Capitals,1178428,LS Livingstone,14,0,1.0,1.0,13,0,0,21.0
1830,Rajasthan Royals,Delhi Capitals,1178428,K Gowtham,6,0,0.0,1.0,6,0,0,11.0
1829,Rajasthan Royals,Delhi Capitals,1178428,IS Sodhi,9,0,0.0,0.0,12,0,0,13.0
1828,Rajasthan Royals,Delhi Capitals,1178428,AM Rahane,2,0,0.0,0.0,4,0,0,6.0
491,Delhi Capitals,Rajasthan Royals,1178428,CA Ingram,12,0,0.0,0.0,23,0,0,16.0
490,Delhi Capitals,Rajasthan Royals,1178428,AR Patel,1,0,0.0,0.0,1,0,0,5.0
1835,Rajasthan Royals,Delhi Capitals,1178428,STR Binny,0,1,0.0,0.0,1,0,0,2.0
495,Delhi Capitals,Rajasthan Royals,1178428,SE Rutherford,12,0,1.0,0.0,7,0,0,18.0
2796,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,B Kumar,7,0,0.0,1.0,5,0,0,12.0
2804,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,YK Pathan,4,0,0.0,0.0,5,0,0,8.0
2802,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,V Shankar,27,0,3.0,0.0,18,0,0,37.0
2432,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,AB de Villiers,1,0,0.0,0.0,2,0,0,5.0
2797,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,KS Williamson,72,0,4.0,5.0,44,1,0,97.0
2803,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,WP Saha,21,0,0.0,4.0,11,0,0,29.0
2799,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,MK Pandey,9,0,0.0,1.0,12,0,0,14.0
2800,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,Mohammad Nabi,4,0,0.0,1.0,3,0,0,9.0
2798,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,MJ Guptill,30,0,2.0,2.0,23,0,0,40.0
2439,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,Washington Sundar,1,0,0.0,0.0,2,0,0,5.0
2801,Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,Rashid Khan,1,0,0.0,0.0,2,0,0,5.0
2437,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,UT Yadav,9,0,0.0,2.0,4,0,0,15.0
2436,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,SO Hetmyer,78,0,6.0,4.0,50,1,0,106.0
2435,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,PA Patel,1,0,0.0,0.0,4,0,0,5.0
2434,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,Gurkeerat Singh,69,0,1.0,8.0,50,1,0,91.0
2433,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,C de Grandhomme,3,0,0.0,0.0,4,0,0,7.0
2438,Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,V Kohli,16,0,1.0,2.0,7,0,0,24.0
67,Chennai Super Kings,Kings XI Punjab,1178430,DJ Bravo,1,0,0.0,0.0,1,0,0,5.0
66,Chennai Super Kings,Kings XI Punjab,1178430,AT Rayudu,1,0,0.0,0.0,2,0,0,5.0
712,Kings XI Punjab,Chennai Super Kings,1178430,N Pooran,41,0,3.0,4.0,23,0,0,55.0
710,Kings XI Punjab,Chennai Super Kings,1178430,MA Agarwal,7,0,0.0,1.0,6,0,0,12.0
72,Chennai Super Kings,Kings XI Punjab,1178430,SR Watson,9,0,0.0,1.0,12,0,0,14.0
708,Kings XI Punjab,Chennai Super Kings,1178430,CH Gayle,33,0,2.0,2.0,32,0,0,43.0
709,Kings XI Punjab,Chennai Super Kings,1178430,KL Rahul,75,0,5.0,8.0,36,1,0,105.0
713,Kings XI Punjab,Chennai Super Kings,1178430,SM Curran,6,0,0.0,1.0,7,0,0,11.0
68,Chennai Super Kings,Kings XI Punjab,1178430,F du Plessis,96,0,4.0,10.0,55,1,0,126.0
69,Chennai Super Kings,Kings XI Punjab,1178430,KM Jadhav,0,1,0.0,0.0,1,0,0,2.0
711,Kings XI Punjab,Chennai Super Kings,1178430,Mandeep Singh,11,0,0.0,0.0,9,0,0,15.0
70,Chennai Super Kings,Kings XI Punjab,1178430,MS Dhoni,10,0,0.0,0.0,12,0,0,14.0
71,Chennai Super Kings,Kings XI Punjab,1178430,SK Raina,53,0,2.0,5.0,38,1,0,74.0
1477,Mumbai Indians,Kolkata Knight Riders,1178431,Q de Kock,31,0,3.0,1.0,23,0,0,42.0
1112,Kolkata Knight Riders,Mumbai Indians,1178431,RV Uthappa,46,0,3.0,1.0,52,0,0,57.0
1113,Kolkata Knight Riders,Mumbai Indians,1178431,Shubman Gill,9,0,0.0,0.0,16,0,0,13.0
1111,Kolkata Knight Riders,Mumbai Indians,1178431,RK Singh,4,0,0.0,0.0,6,0,0,8.0
1110,Kolkata Knight Riders,Mumbai Indians,1178431,N Rana,26,0,3.0,0.0,13,0,0,36.0
1109,Kolkata Knight Riders,Mumbai Indians,1178431,KD Karthik,4,0,0.0,0.0,10,0,0,8.0
1108,Kolkata Knight Riders,Mumbai Indians,1178431,CA Lynn,43,0,4.0,1.0,29,0,0,56.0
1478,Mumbai Indians,Kolkata Knight Riders,1178431,RG Sharma,56,0,0.0,8.0,49,1,0,76.0
1479,Mumbai Indians,Kolkata Knight Riders,1178431,SA Yadav,47,0,2.0,5.0,28,0,0,60.0
1107,Kolkata Knight Riders,Mumbai Indians,1178431,AD Russell,1,0,0.0,0.0,2,0,0,5.0
163,Chennai Super Kings,Mumbai Indians,1181764,SK Raina,6,0,0.0,1.0,7,0,0,11.0
164,Chennai Super Kings,Mumbai Indians,1181764,SR Watson,10,0,0.0,2.0,13,0,0,16.0
1321,Mumbai Indians,Chennai Super Kings,1181764,RG Sharma,4,0,0.0,1.0,2,0,0,9.0
162,Chennai Super Kings,Mumbai Indians,1181764,MS Dhoni,38,0,3.0,0.0,29,0,0,48.0
1320,Mumbai Indians,Chennai Super Kings,1181764,Q de Kock,11,0,0.0,2.0,13,0,0,17.0
1322,Mumbai Indians,Chennai Super Kings,1181764,SA Yadav,71,0,0.0,10.0,54,1,0,93.0
1319,Mumbai Indians,Chennai Super Kings,1181764,KH Pandya,0,1,0.0,0.0,1,0,0,2.0
161,Chennai Super Kings,Mumbai Indians,1181764,M Vijay,26,0,0.0,3.0,26,0,0,33.0
1317,Mumbai Indians,Chennai Super Kings,1181764,HH Pandya,13,0,0.0,1.0,11,0,0,18.0
159,Chennai Super Kings,Mumbai Indians,1181764,AT Rayudu,45,0,1.0,3.0,38,0,0,54.0
1318,Mumbai Indians,Chennai Super Kings,1181764,Ishan Kishan,33,0,1.0,2.0,32,0,0,41.0
160,Chennai Super Kings,Mumbai Indians,1181764,F du Plessis,6,0,0.0,1.0,11,0,0,11.0
562,Delhi Capitals,Sunrisers Hyderabad,1181766,C Munro,14,0,1.0,1.0,13,0,0,21.0
568,Delhi Capitals,Sunrisers Hyderabad,1181766,SS Iyer,8,0,0.0,1.0,10,0,0,13.0
567,Delhi Capitals,Sunrisers Hyderabad,1181766,SE Rutherford,9,0,1.0,0.0,12,0,0,15.0
566,Delhi Capitals,Sunrisers Hyderabad,1181766,S Dhawan,18,0,0.0,3.0,17,0,0,25.0
565,Delhi Capitals,Sunrisers Hyderabad,1181766,RR Pant,50,0,5.0,2.0,22,1,0,74.0
564,Delhi Capitals,Sunrisers Hyderabad,1181766,PP Shaw,59,0,2.0,6.0,40,1,0,81.0
563,Delhi Capitals,Sunrisers Hyderabad,1181766,KMA Paul,5,0,0.0,1.0,4,0,0,10.0
2534,Sunrisers Hyderabad,Delhi Capitals,1181766,KS Williamson,30,0,0.0,2.0,29,0,0,36.0
2532,Sunrisers Hyderabad,Delhi Capitals,1181766,Basil Thampi,1,0,0.0,0.0,1,0,0,5.0
2535,Sunrisers Hyderabad,Delhi Capitals,1181766,MJ Guptill,36,0,4.0,1.0,19,0,0,49.0
2533,Sunrisers Hyderabad,Delhi Capitals,1181766,DJ Hooda,7,0,0.0,0.0,7,0,0,11.0
2540,Sunrisers Hyderabad,Delhi Capitals,1181766,WP Saha,8,0,0.0,1.0,9,0,0,13.0
2539,Sunrisers Hyderabad,Delhi Capitals,1181766,V Shankar,26,0,2.0,2.0,11,0,0,36.0
2538,Sunrisers Hyderabad,Delhi Capitals,1181766,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
2537,Sunrisers Hyderabad,Delhi Capitals,1181766,Mohammad Nabi,21,0,0.0,3.0,13,0,0,28.0
2536,Sunrisers Hyderabad,Delhi Capitals,1181766,MK Pandey,33,0,0.0,3.0,38,0,0,40.0
561,Delhi Capitals,Sunrisers Hyderabad,1181766,AR Patel,0,1,0.0,0.0,3,0,0,2.0
560,Delhi Capitals,Sunrisers Hyderabad,1181766,A Mishra,2,0,0.0,0.0,3,0,0,6.0
15,Chennai Super Kings,Delhi Capitals,1181767,MS Dhoni,10,0,0.0,1.0,9,0,0,15.0
16,Chennai Super Kings,Delhi Capitals,1181767,SK Raina,11,0,0.0,0.0,13,0,0,15.0
14,Chennai Super Kings,Delhi Capitals,1181767,F du Plessis,50,0,1.0,7.0,39,1,0,71.0
12,Chennai Super Kings,Delhi Capitals,1181767,AT Rayudu,20,0,0.0,3.0,20,0,0,27.0
371,Delhi Capitals,Chennai Super Kings,1181767,SE Rutherford,14,0,1.0,1.0,12,0,0,21.0
373,Delhi Capitals,Chennai Super Kings,1181767,TA Boult,6,0,1.0,0.0,3,0,0,12.0
370,Delhi Capitals,Chennai Super Kings,1181767,S Dhawan,18,0,0.0,3.0,14,0,0,25.0
369,Delhi Capitals,Chennai Super Kings,1181767,RR Pant,39,0,1.0,2.0,25,0,0,47.0
368,Delhi Capitals,Chennai Super Kings,1181767,PP Shaw,6,0,0.0,1.0,7,0,0,11.0
13,Chennai Super Kings,Delhi Capitals,1181767,DJ Bravo,4,0,0.0,1.0,1,0,0,9.0
366,Delhi Capitals,Chennai Super Kings,1181767,I Sharma,10,0,1.0,1.0,3,0,0,17.0
365,Delhi Capitals,Chennai Super Kings,1181767,C Munro,27,0,0.0,4.0,24,0,0,35.0
364,Delhi Capitals,Chennai Super Kings,1181767,AR Patel,3,0,0.0,0.0,6,0,0,7.0
363,Delhi Capitals,Chennai Super Kings,1181767,A Mishra,6,0,0.0,1.0,3,0,0,11.0
17,Chennai Super Kings,Delhi Capitals,1181767,SR Watson,56,0,4.0,3.0,34,1,0,79.0
367,Delhi Capitals,Chennai Super Kings,1181767,KMA Paul,4,0,0.0,0.0,8,0,0,8.0
372,Delhi Capitals,Chennai Super Kings,1181767,SS Iyer,14,0,0.0,1.0,18,0,0,19.0
1331,Mumbai Indians,Chennai Super Kings,1181768,SA Yadav,15,0,0.0,1.0,17,0,0,20.0
1330,Mumbai Indians,Chennai Super Kings,1181768,RG Sharma,15,0,1.0,1.0,14,0,0,22.0
1329,Mumbai Indians,Chennai Super Kings,1181768,RD Chahar,0,1,0.0,0.0,2,0,0,2.0
1328,Mumbai Indians,Chennai Super Kings,1181768,Q de Kock,30,0,4.0,0.0,18,0,0,42.0
1327,Mumbai Indians,Chennai Super Kings,1181768,MJ McClenaghan,0,1,0.0,0.0,2,0,0,2.0
1325,Mumbai Indians,Chennai Super Kings,1181768,KA Pollard,41,0,3.0,3.0,25,0,0,54.0
1324,Mumbai Indians,Chennai Super Kings,1181768,Ishan Kishan,25,0,0.0,3.0,28,0,0,32.0
1323,Mumbai Indians,Chennai Super Kings,1181768,HH Pandya,16,0,1.0,1.0,10,0,0,23.0
1326,Mumbai Indians,Chennai Super Kings,1181768,KH Pandya,7,0,0.0,0.0,7,0,0,11.0
170,Chennai Super Kings,Mumbai Indians,1181768,SK Raina,9,0,0.0,0.0,15,0,0,13.0
172,Chennai Super Kings,Mumbai Indians,1181768,SR Watson,84,0,4.0,8.0,62,1,0,112.0
165,Chennai Super Kings,Mumbai Indians,1181768,AT Rayudu,1,0,0.0,0.0,4,0,0,5.0
166,Chennai Super Kings,Mumbai Indians,1181768,DJ Bravo,15,0,1.0,0.0,15,0,0,21.0
167,Chennai Super Kings,Mumbai Indians,1181768,F du Plessis,26,0,1.0,3.0,13,0,0,35.0
168,Chennai Super Kings,Mumbai Indians,1181768,MS Dhoni,2,0,0.0,0.0,8,0,0,6.0
169,Chennai Super Kings,Mumbai Indians,1181768,RA Jadeja,9,0,0.0,1.0,5,0,0,14.0
171,Chennai Super Kings,Mumbai Indians,1181768,SN Thakur,2,0,0.0,0.0,2,0,0,6.0
1341,Mumbai Indians,Chennai Super Kings,1216492,SS Tiwary,84,0,2.0,6.0,31,1,0,106.0
1342,Mumbai Indians,Chennai Super Kings,1216492,TA Boult,0,1,0.0,0.0,1,0,0,2.0
178,Chennai Super Kings,Mumbai Indians,1216492,SM Curran,36,0,4.0,2.0,6,0,0,50.0
1340,Mumbai Indians,Chennai Super Kings,1216492,SA Yadav,38,0,0.0,4.0,18,0,0,46.0
174,Chennai Super Kings,Mumbai Indians,1216492,F du Plessis,118,0,0.0,12.0,45,1,1,158.0
173,Chennai Super Kings,Mumbai Indians,1216492,AT Rayudu,146,0,6.0,10.0,48,1,1,196.0
176,Chennai Super Kings,Mumbai Indians,1216492,MS Dhoni,0,1,0.0,0.0,2,0,0,2.0
