battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,GJ Maxwell,64,0,3.0,5.0,42,1,0,87.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Kyle Jamieson,13,0,0.0,2.0,9,0,0,19.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,S Ahmed,15,0,1.0,0.0,10,0,0,21.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,V Kohli,34,0,0.0,4.0,29,0,0,42.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Washington Sundar,8,0,0.0,1.0,11,0,0,13.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,DJ Hooda,1,0,0.0,0.0,7,0,0,5.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,KS Williamson,85,0,5.0,6.0,52,1,0,113.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,MK Pandey,0,1,0.0,0.0,2,0,0,2.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,RK Bhui,0,1,0.0,0.0,5,0,0,2.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,Rashid Khan,17,0,2.0,1.0,4,0,0,26.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,Shakib Al Hasan,24,0,1.0,2.0,19,0,0,32.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,WP Saha,5,0,0.0,0.0,5,0,0,9.0
Sunrisers Hyderabad,Chennai Super Kings,1136580,YK Pathan,46,0,4.0,1.0,28,0,0,59.0
Sunrisers Hyderabad,Chennai Super Kings,1136606,AD Hales,2,0,0.0,0.0,9,0,0,6.0
Sunrisers Hyderabad,Chennai Super Kings,1136606,DJ Hooda,25,0,1.0,1.0,15,0,0,32.0
Sunrisers Hyderabad,Chennai Super Kings,1136606,KS Williamson,52,0,2.0,5.0,39,1,0,73.0
Sunrisers Hyderabad,Chennai Super Kings,1136606,MK Pandey,5,0,0.0,0.0,6,0,0,9.0
Sunrisers Hyderabad,Chennai Super Kings,1136606,S Dhawan,87,0,3.0,10.0,55,1,0,115.0
Sunrisers Hyderabad,Chennai Super Kings,1136606,Shakib Al Hasan,8,0,0.0,1.0,6,0,0,13.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,B Kumar,9,0,0.0,0.0,13,0,0,13.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,CR Brathwaite,47,0,4.0,1.0,33,0,0,60.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,KS Williamson,24,0,0.0,4.0,15,0,0,32.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,MK Pandey,8,0,0.0,0.0,16,0,0,12.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,S Dhawan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,SP Goswami,12,0,0.0,2.0,9,0,0,18.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,Shakib Al Hasan,12,0,0.0,2.0,10,0,0,18.0
Sunrisers Hyderabad,Chennai Super Kings,1136617,YK Pathan,27,0,0.0,3.0,32,0,0,34.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,CR Brathwaite,22,0,3.0,0.0,12,0,0,32.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,DJ Hooda,3,0,0.0,0.0,4,0,0,7.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,KS Williamson,50,0,2.0,5.0,38,1,0,71.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,S Dhawan,27,0,1.0,2.0,26,0,0,35.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,SP Goswami,6,0,0.0,0.0,5,0,0,10.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,Shakib Al Hasan,23,0,1.0,2.0,15,0,0,31.0
Sunrisers Hyderabad,Chennai Super Kings,1136620,YK Pathan,47,0,2.0,4.0,27,0,0,59.0
Sunrisers Hyderabad,Chennai Super Kings,1178408,DA Warner,51,0,0.0,10.0,26,1,0,73.0
Sunrisers Hyderabad,Chennai Super Kings,1178408,DJ Hooda,13,0,0.0,1.0,16,0,0,18.0
Sunrisers Hyderabad,Chennai Super Kings,1178408,JM Bairstow,63,0,3.0,3.0,46,1,0,84.0
Sunrisers Hyderabad,Chennai Super Kings,1178408,KS Williamson,3,0,0.0,0.0,5,0,0,7.0
Sunrisers Hyderabad,Chennai Super Kings,1178408,V Shankar,7,0,0.0,0.0,11,0,0,11.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,DA Warner,59,0,2.0,3.0,47,1,0,78.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,JM Bairstow,0,1,0.0,0.0,2,0,0,2.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,MK Pandey,84,0,3.0,7.0,50,1,0,109.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,V Shankar,27,0,1.0,2.0,20,0,0,35.0
Sunrisers Hyderabad,Chennai Super Kings,1178416,YK Pathan,5,0,0.0,0.0,4,0,0,9.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,A Samad,8,0,0.0,0.0,6,0,0,12.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,Abhishek Sharma,33,0,1.0,4.0,26,0,0,43.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,DA Warner,29,0,0.0,3.0,29,0,0,36.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,JM Bairstow,0,1,0.0,0.0,3,0,0,2.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,KS Williamson,9,0,0.0,1.0,13,0,0,14.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,MK Pandey,31,0,0.0,5.0,21,0,0,40.0
Sunrisers Hyderabad,Chennai Super Kings,1216516,P Garg,54,0,1.0,5.0,26,1,0,73.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,DA Warner,61,0,2.0,3.0,57,1,0,80.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,JM Bairstow,8,0,0.0,1.0,6,0,0,13.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,KM Jadhav,12,0,1.0,1.0,4,0,0,19.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,KS Williamson,26,0,1.0,4.0,10,0,0,36.0
Sunrisers Hyderabad,Chennai Super Kings,1254080,MK Pandey,64,0,1.0,5.0,46,1,0,83.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,A Samad,18,0,1.0,1.0,14,0,0,25.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,Abhishek Sharma,19,0,1.0,1.0,13,0,0,26.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,JO Holder,5,0,0.0,0.0,5,0,0,9.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,Jason Roy,6,0,0.0,1.0,7,0,0,11.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,KS Williamson,12,0,0.0,2.0,11,0,0,18.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,P Garg,8,0,0.0,0.0,11,0,0,12.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,P Kumar,2,0,0.0,0.0,2,0,0,6.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,Rashid Khan,18,0,0.0,2.0,13,0,0,24.0
Sunrisers Hyderabad,Chennai Super Kings,1254091,WP Saha,46,0,2.0,1.0,45,0,0,55.0
Sunrisers Hyderabad,Delhi Capitals,1175371,DA Warner,14,0,0.0,1.0,18,0,0,19.0
Sunrisers Hyderabad,Delhi Capitals,1175371,DJ Hooda,10,0,0.0,1.0,11,0,0,15.0
Sunrisers Hyderabad,Delhi Capitals,1175371,JM Bairstow,53,0,1.0,10.0,29,1,0,77.0
Sunrisers Hyderabad,Delhi Capitals,1175371,MK Pandey,10,0,0.0,0.0,13,0,0,14.0
Sunrisers Hyderabad,Delhi Capitals,1175371,Mohammad Nabi,17,0,1.0,2.0,9,0,0,25.0
Sunrisers Hyderabad,Delhi Capitals,1175371,V Shankar,18,0,0.0,1.0,23,0,0,23.0
Sunrisers Hyderabad,Delhi Capitals,1175371,YK Pathan,9,0,0.0,1.0,11,0,0,14.0
Sunrisers Hyderabad,Delhi Capitals,1178405,Abhishek Sharma,2,0,0.0,0.0,3,0,0,6.0
Sunrisers Hyderabad,Delhi Capitals,1178405,B Kumar,2,0,0.0,0.0,4,0,0,6.0
Sunrisers Hyderabad,Delhi Capitals,1178405,DA Warner,51,0,1.0,3.0,47,1,0,68.0
Sunrisers Hyderabad,Delhi Capitals,1178405,DJ Hooda,3,0,0.0,0.0,4,0,0,7.0
Sunrisers Hyderabad,Delhi Capitals,1178405,JM Bairstow,43,0,1.0,5.0,32,0,0,54.0
Sunrisers Hyderabad,Delhi Capitals,1178405,KK Ahmed,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Delhi Capitals,1178405,KS Williamson,3,0,0.0,0.0,8,0,0,7.0
Sunrisers Hyderabad,Delhi Capitals,1178405,RK Bhui,8,0,0.0,0.0,13,0,0,12.0
Sunrisers Hyderabad,Delhi Capitals,1178405,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Delhi Capitals,1178405,Sandeep Sharma,3,0,0.0,0.0,2,0,0,7.0
Sunrisers Hyderabad,Delhi Capitals,1178405,V Shankar,1,0,0.0,0.0,2,0,0,5.0
Sunrisers Hyderabad,Delhi Capitals,1181766,Basil Thampi,1,0,0.0,0.0,1,0,0,5.0
Sunrisers Hyderabad,Delhi Capitals,1181766,DJ Hooda,7,0,0.0,0.0,7,0,0,11.0
Sunrisers Hyderabad,Delhi Capitals,1181766,KS Williamson,30,0,0.0,2.0,29,0,0,36.0
Sunrisers Hyderabad,Delhi Capitals,1181766,MJ Guptill,36,0,4.0,1.0,19,0,0,49.0
Sunrisers Hyderabad,Delhi Capitals,1181766,MK Pandey,33,0,0.0,3.0,38,0,0,40.0
Sunrisers Hyderabad,Delhi Capitals,1181766,Mohammad Nabi,21,0,0.0,3.0,13,0,0,28.0
Sunrisers Hyderabad,Delhi Capitals,1181766,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Delhi Capitals,1181766,V Shankar,26,0,2.0,2.0,11,0,0,36.0
Sunrisers Hyderabad,Delhi Capitals,1181766,WP Saha,8,0,0.0,1.0,9,0,0,13.0
Sunrisers Hyderabad,Delhi Capitals,1216532,A Samad,13,0,1.0,1.0,7,0,0,20.0
Sunrisers Hyderabad,Delhi Capitals,1216532,A Sharma,1,0,0.0,0.0,1,0,0,5.0
Sunrisers Hyderabad,Delhi Capitals,1216532,DA Warner,45,0,2.0,3.0,33,0,0,56.0
Sunrisers Hyderabad,Delhi Capitals,1216532,JM Bairstow,58,0,1.0,2.0,50,1,0,74.0
Sunrisers Hyderabad,Delhi Capitals,1216532,KS Williamson,42,0,0.0,5.0,26,0,0,51.0
Sunrisers Hyderabad,Delhi Capitals,1216532,MK Pandey,3,0,0.0,0.0,5,0,0,7.0
Sunrisers Hyderabad,Delhi Capitals,1254077,Abhishek Sharma,6,0,0.0,0.0,6,0,0,10.0
Sunrisers Hyderabad,Delhi Capitals,1254077,DA Warner,6,0,0.0,0.0,8,0,0,10.0
Sunrisers Hyderabad,Delhi Capitals,1254077,J Suchith,16,0,1.0,2.0,6,0,0,24.0
Sunrisers Hyderabad,Delhi Capitals,1254077,JM Bairstow,38,0,4.0,3.0,18,0,0,53.0
Sunrisers Hyderabad,Delhi Capitals,1254077,KM Jadhav,10,0,0.0,1.0,10,0,0,15.0
Sunrisers Hyderabad,Delhi Capitals,1254077,KS Williamson,70,0,0.0,8.0,53,1,0,90.0
Sunrisers Hyderabad,Delhi Capitals,1254077,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Delhi Capitals,1254077,V Pratap Singh,5,0,0.0,0.0,14,0,0,9.0
Sunrisers Hyderabad,Delhi Capitals,1254077,V Shankar,8,0,0.0,0.0,7,0,0,12.0
Sunrisers Hyderabad,Delhi Capitals,1254105,A Samad,28,0,1.0,2.0,21,0,0,36.0
Sunrisers Hyderabad,Delhi Capitals,1254105,DA Warner,0,1,0.0,0.0,3,0,0,2.0
Sunrisers Hyderabad,Delhi Capitals,1254105,JO Holder,11,0,1.0,0.0,9,0,0,17.0
Sunrisers Hyderabad,Delhi Capitals,1254105,KM Jadhav,3,0,0.0,0.0,8,0,0,7.0
Sunrisers Hyderabad,Delhi Capitals,1254105,KS Williamson,25,0,0.0,2.0,25,0,0,31.0
Sunrisers Hyderabad,Delhi Capitals,1254105,MK Pandey,17,0,0.0,1.0,16,0,0,22.0
Sunrisers Hyderabad,Delhi Capitals,1254105,P Kumar,7,0,0.0,1.0,4,0,0,12.0
Sunrisers Hyderabad,Delhi Capitals,1254105,Rashid Khan,23,0,1.0,2.0,18,0,0,31.0
Sunrisers Hyderabad,Delhi Capitals,1254105,Sandeep Sharma,1,0,0.0,0.0,1,0,0,5.0
Sunrisers Hyderabad,Delhi Capitals,1254105,WP Saha,19,0,1.0,2.0,17,0,0,27.0
Sunrisers Hyderabad,Delhi Daredevils,1136596,AD Hales,48,0,3.0,3.0,32,0,0,61.0
Sunrisers Hyderabad,Delhi Daredevils,1136596,KS Williamson,32,0,1.0,0.0,30,0,0,38.0
Sunrisers Hyderabad,Delhi Daredevils,1136596,MK Pandey,22,0,0.0,2.0,18,0,0,28.0
Sunrisers Hyderabad,Delhi Daredevils,1136596,S Dhawan,34,0,1.0,2.0,31,0,0,42.0
Sunrisers Hyderabad,Delhi Daredevils,1136596,YK Pathan,28,0,2.0,2.0,13,0,0,38.0
Sunrisers Hyderabad,Delhi Daredevils,1136602,AD Hales,14,0,0.0,3.0,10,0,0,21.0
Sunrisers Hyderabad,Delhi Daredevils,1136602,KS Williamson,83,0,2.0,8.0,53,1,0,107.0
Sunrisers Hyderabad,Delhi Daredevils,1136602,S Dhawan,94,0,4.0,9.0,51,1,0,123.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,DJ Hooda,5,0,0.0,0.0,5,0,0,9.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,KS Williamson,56,0,2.0,3.0,41,1,0,75.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,MK Pandey,63,0,1.0,3.0,47,1,0,80.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,S Dhawan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,Shakib Al Hasan,28,0,2.0,0.0,15,0,0,36.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,WP Saha,7,0,0.0,1.0,8,0,0,12.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,YK Pathan,19,0,0.0,3.0,13,0,0,26.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,KS Williamson,0,1,0.0,0.0,3,0,0,2.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,MK Pandey,56,0,1.0,3.0,52,1,0,73.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,Mohammad Nabi,4,0,0.0,1.0,2,0,0,9.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,S Dhawan,12,0,0.0,2.0,8,0,0,18.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,Shakib Al Hasan,32,0,0.0,3.0,30,0,0,39.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,WP Saha,6,0,0.0,1.0,9,0,0,11.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,YK Pathan,22,0,1.0,1.0,19,0,0,29.0
Sunrisers Hyderabad,Kings XI Punjab,1178397,DA Warner,74,0,1.0,6.0,63,1,0,94.0
Sunrisers Hyderabad,Kings XI Punjab,1178397,DJ Hooda,14,0,1.0,2.0,3,0,0,22.0
Sunrisers Hyderabad,Kings XI Punjab,1178397,JM Bairstow,5,0,0.0,0.0,8,0,0,9.0
Sunrisers Hyderabad,Kings XI Punjab,1178397,MK Pandey,19,0,0.0,2.0,15,0,0,25.0
Sunrisers Hyderabad,Kings XI Punjab,1178397,Mohammad Nabi,12,0,0.0,0.0,7,0,0,16.0
Sunrisers Hyderabad,Kings XI Punjab,1178397,V Shankar,26,0,0.0,2.0,27,0,0,32.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,Abhishek Sharma,7,0,0.0,1.0,4,0,0,12.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,DA Warner,91,0,2.0,7.0,61,1,0,114.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,KS Williamson,14,0,1.0,1.0,7,0,0,21.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,MK Pandey,36,0,1.0,3.0,25,0,0,45.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,Mohammad Nabi,23,0,2.0,0.0,13,0,0,31.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,Rashid Khan,1,0,0.0,0.0,2,0,0,5.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,V Shankar,7,0,0.0,0.0,4,0,0,11.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,WP Saha,33,0,1.0,4.0,14,0,0,43.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,A Samad,8,0,0.0,1.0,7,0,0,13.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,Abhishek Sharma,12,0,1.0,1.0,6,0,0,19.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,DA Warner,59,0,1.0,5.0,40,1,0,78.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,JM Bairstow,101,0,6.0,7.0,55,1,1,148.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,KS Williamson,20,0,1.0,1.0,10,0,0,27.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,MK Pandey,1,0,0.0,0.0,2,0,0,5.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,P Garg,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,DJ Hooda,5,0,0.0,0.0,9,0,0,9.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,KS Williamson,50,0,1.0,4.0,44,1,0,68.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,MK Pandey,4,0,0.0,0.0,11,0,0,8.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,S Dhawan,8,0,0.0,1.0,8,0,0,13.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,Shakib Al Hasan,27,0,1.0,2.0,21,0,0,35.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,WP Saha,27,0,0.0,5.0,18,0,0,36.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,YK Pathan,18,0,1.0,2.0,8,0,0,26.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,B Kumar,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,CR Brathwaite,3,0,0.0,0.0,4,0,0,7.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,KS Williamson,36,0,3.0,1.0,17,0,0,47.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,MK Pandey,27,0,1.0,2.0,23,0,0,35.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,S Dhawan,51,0,1.0,5.0,40,1,0,70.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,SP Goswami,42,0,1.0,5.0,28,0,0,53.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,Shakib Al Hasan,10,0,0.0,2.0,7,0,0,16.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,YK Pathan,3,0,0.0,0.0,5,0,0,7.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,B Kumar,5,0,0.0,1.0,2,0,0,10.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,CR Brathwaite,9,0,1.0,0.0,5,0,0,15.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,DJ Hooda,20,0,1.0,0.0,19,0,0,26.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,KS Williamson,3,0,0.0,0.0,3,0,0,7.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,Rashid Khan,35,0,4.0,2.0,11,0,0,49.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,S Dhawan,35,0,1.0,4.0,25,0,0,45.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,Shakib Al Hasan,28,0,0.0,4.0,24,0,0,36.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,WP Saha,36,0,0.0,5.0,28,0,0,45.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,YK Pathan,3,0,0.0,0.0,7,0,0,7.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,DA Warner,88,0,3.0,9.0,55,1,0,115.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,JM Bairstow,42,0,1.0,3.0,35,0,0,51.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,MK Pandey,8,0,0.0,1.0,5,0,0,13.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,V Shankar,41,0,2.0,2.0,24,0,0,51.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,YK Pathan,2,0,0.0,0.0,4,0,0,6.0
Sunrisers Hyderabad,Kolkata Knight Riders,1178413,DA Warner,70,0,5.0,3.0,39,1,0,95.0
Sunrisers Hyderabad,Kolkata Knight Riders,1178413,JM Bairstow,82,0,4.0,7.0,45,1,0,109.0
Sunrisers Hyderabad,Kolkata Knight Riders,1178413,KS Williamson,9,0,0.0,0.0,10,0,0,13.0
Sunrisers Hyderabad,Kolkata Knight Riders,1216545,DA Warner,20,0,1.0,1.0,15,0,0,27.0
Sunrisers Hyderabad,Kolkata Knight Riders,1216545,JM Bairstow,5,0,0.0,0.0,10,0,0,9.0
Sunrisers Hyderabad,Kolkata Knight Riders,1216545,MK Pandey,0,1,0.0,0.0,2,0,0,2.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,A Samad,19,0,2.0,0.0,8,0,0,27.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,DA Warner,3,0,0.0,0.0,4,0,0,7.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,JM Bairstow,56,0,3.0,5.0,41,1,0,79.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,M Nabi,17,0,0.0,2.0,11,0,0,23.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,MK Pandey,63,0,3.0,2.0,46,1,0,83.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,V Shankar,12,0,1.0,0.0,7,0,0,18.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,WP Saha,7,0,1.0,0.0,6,0,0,13.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,A Samad,25,0,3.0,0.0,18,0,0,35.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,Abhishek Sharma,6,0,0.0,0.0,10,0,0,10.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,JO Holder,4,0,0.0,0.0,9,0,0,8.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,Jason Roy,11,0,0.0,2.0,12,0,0,17.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,KS Williamson,26,0,0.0,4.0,21,0,0,34.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,P Garg,21,0,1.0,0.0,31,0,0,27.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,P Kumar,7,0,0.0,0.0,7,0,0,11.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,Rashid Khan,8,0,0.0,1.0,6,0,0,13.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,S Kaul,7,0,0.0,1.0,5,0,0,12.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,WP Saha,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1136567,B Stanlake,5,0,0.0,1.0,2,0,0,10.0
Sunrisers Hyderabad,Mumbai Indians,1136567,DJ Hooda,33,0,1.0,1.0,26,0,0,40.0
Sunrisers Hyderabad,Mumbai Indians,1136567,KS Williamson,6,0,0.0,1.0,4,0,0,11.0
Sunrisers Hyderabad,Mumbai Indians,1136567,MK Pandey,11,0,0.0,1.0,8,0,0,16.0
Sunrisers Hyderabad,Mumbai Indians,1136567,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1136567,S Dhawan,48,0,0.0,8.0,28,0,0,60.0
Sunrisers Hyderabad,Mumbai Indians,1136567,S Kaul,0,1,0.0,0.0,4,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1136567,Sandeep Sharma,0,1,0.0,0.0,2,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1136567,Shakib Al Hasan,12,0,0.0,1.0,12,0,0,17.0
Sunrisers Hyderabad,Mumbai Indians,1136567,WP Saha,22,0,0.0,3.0,20,0,0,29.0
Sunrisers Hyderabad,Mumbai Indians,1136567,YK Pathan,14,0,0.0,2.0,14,0,0,20.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Basil Thampi,3,0,0.0,0.0,6,0,0,7.0
Sunrisers Hyderabad,Mumbai Indians,1136583,KS Williamson,30,0,0.0,5.0,22,0,0,39.0
Sunrisers Hyderabad,Mumbai Indians,1136583,MK Pandey,16,0,0.0,3.0,11,0,0,23.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Mohammad Nabi,14,0,0.0,2.0,10,0,0,20.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Rashid Khan,6,0,0.0,0.0,9,0,0,10.0
Sunrisers Hyderabad,Mumbai Indians,1136583,S Dhawan,10,0,0.0,1.0,7,0,0,15.0
Sunrisers Hyderabad,Mumbai Indians,1136583,S Kaul,2,0,0.0,0.0,9,0,0,6.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Sandeep Sharma,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Shakib Al Hasan,2,0,0.0,0.0,4,0,0,6.0
Sunrisers Hyderabad,Mumbai Indians,1136583,WP Saha,0,1,0.0,0.0,2,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1136583,YK Pathan,35,0,1.0,3.0,35,0,0,44.0
Sunrisers Hyderabad,Mumbai Indians,1178394,B Kumar,3,0,0.0,0.0,6,0,0,7.0
Sunrisers Hyderabad,Mumbai Indians,1178394,DA Warner,17,0,0.0,2.0,14,0,0,23.0
Sunrisers Hyderabad,Mumbai Indians,1178394,DJ Hooda,22,0,0.0,1.0,26,0,0,27.0
Sunrisers Hyderabad,Mumbai Indians,1178394,JM Bairstow,16,0,0.0,3.0,10,0,0,23.0
Sunrisers Hyderabad,Mumbai Indians,1178394,MK Pandey,16,0,0.0,0.0,21,0,0,20.0
Sunrisers Hyderabad,Mumbai Indians,1178394,Mohammad Nabi,12,0,1.0,0.0,14,0,0,18.0
Sunrisers Hyderabad,Mumbai Indians,1178394,Rashid Khan,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1178394,S Kaul,0,1,0.0,0.0,1,0,0,2.0
Sunrisers Hyderabad,Mumbai Indians,1178394,Sandeep Sharma,5,0,0.0,1.0,2,0,0,10.0
Sunrisers Hyderabad,Mumbai Indians,1178394,V Shankar,5,0,0.0,1.0,10,0,0,10.0
Sunrisers Hyderabad,Mumbai Indians,1178394,YK Pathan,0,1,0.0,0.0,4,0,0,2.0
